stock_code,stockId,name,market
20101,1000272162,CTMIXUE@EC2603A,SEHK
20102,1000272119,CTMTUAN@EC2604A,SEHK
20104,1000272075,CT-BYD @EC2607B,SEHK
20106,1000272037,SGMTUAN@EC2603C,SEHK
20108,1000272159,BI-HSI @EC2612B,SEHK
20109,1000272116,BPALIBA@EC2605A,SEHK
02030,95261,CABBEEN,SEHK
20300,1000272582,SG-CUNI@EC2603A,SEHK
20302,1000272622,SG-SMIC@EC2604A,SEHK
20303,1000272661,SG-SMIC@EC2606B,SEHK
20304,1000272699,SGTENCT@EC2602A,SEHK
20305,1000272581,SG-HSBC@EP2607A,SEHK
20306,1000272621,SGTENCT@EP2602A,SEHK
20307,1000272655,BP-CCB @EC2604A,SEHK
20308,1000272694,BPZIJIN@EC2604A,SEHK
20309,1000272580,MB-CGS @EC2603A,SEHK
19900,1000271443,SG-HSI @EC2602B,SEHK
19901,1000271403,SGMTUAN@EC2601A,SEHK
19902,1000271572,DSMTUAN@EC2605A,SEHK
19903,1000271474,JPMTUAN@EC2605A,SEHK
19904,1000271525,JPMTUAN@EC2602B,SEHK
19905,1000271623,HSMTUAN@EC2605A,SEHK
19906,1000271571,CTMTUAN@EC2605A,SEHK
19907,1000271459,BPMTUAN@EC2602B,SEHK
19908,1000271518,GJMTUAN@EC2602B,SEHK
19909,1000271629,HUMTUAN@EC2606A,SEHK
02020,16111,ANTA SPORTS,SEHK
20200,1000272360,MSALIBA@EP2603B,SEHK
20201,1000272405,HUMTUAN@EC2602A,SEHK
20202,1000272501,MSALIBA@EP2602B,SEHK
20203,1000272451,HUUBTEC@EC2603A,SEHK
20205,1000272359,MSMTUAN@EC2603D,SEHK
20206,1000272406,HUPOMRT@EC2602A,SEHK
20207,1000272500,MSSENTM@EC2602A,SEHK
20209,1000272452,HU-JXR @EC2605A,SEHK
40142,1000024341,20201WST N5108,SEHK
02080,97032,AUX INTL,SEHK
20800,1000274395,SGTENCT@EP2603C,SEHK
20801,1000274403,SGALIBA@EP2604A,SEHK
20802,1000274409,SGBAIDU@EP2607A,SEHK
20803,1000274492,SGSENTM@EC2612A,SEHK
20804,1000274396,SGSENTM@EC2603A,SEHK
20805,1000274495,JPBAIDU@EP2603A,SEHK
20806,1000274574,CILIAUT@EC2605A,SEHK
20807,1000274616,GJJDCOM@EC2603A,SEHK
20808,1000274677,GJALIBA@EC2604B,SEHK
02050,1000263114,SANHUA,SEHK
20501,1000273397,CI-XYS @EC2612A,SEHK
20502,1000273491,CI-CLPG@EC2609A,SEHK
20503,1000273442,CI-KBLH@EC2605A,SEHK
20504,1000273349,CT-GBHC@EC2601A,SEHK
20506,1000273398,CT-BEKE@EC2604A,SEHK
20507,1000273492,CT-CTEL@EC2601A,SEHK
20508,1000273444,CTBAIDU@EC2604A,SEHK
20509,1000273351,CT-CSPC@EC2603A,SEHK
20400,1000272899,CI-BYD @EP2603A,SEHK
20401,1000273007,CIASMPT@EC2606A,SEHK
20404,1000272963,SGAKESO@EC2603A,SEHK
20405,1000273073,SGBAIDU@EC2606A,SEHK
20406,1000272908,JPMTUAN@EC2603D,SEHK
20407,1000273015,JPBAIDU@EC2606A,SEHK
20408,1000272954,CICSCIH@EC2603A,SEHK
20409,1000273069,JP-SUNY@EP2604A,SEHK
02110,1000066370,TIAN CHENG HLDG,SEHK
21100,1000275414,BILENOV@EC2604A,SEHK
21101,1000275464,BI-CATL@EC2603A,SEHK
21102,1000275561,BIALIBA@EC2603G,SEHK
21103,1000275518,GJTENCT@EC2604A,SEHK
21104,1000275419,GJTENCT@EP2603B,SEHK
21105,1000275470,GJ-SMIC@EC2604C,SEHK
21106,1000275575,MB-SDHG@EC2603B,SEHK
21107,1000275520,HUPINAN@EC2603A,SEHK
21108,1000275422,HUSMORE@EC2603A,SEHK
20700,1000274099,CTLININ@EC2605A,SEHK
20701,1000274054,CI-MRES@EC2709A,SEHK
20705,1000274012,CIYKENR@EC2608A,SEHK
20706,1000274142,CISANDS@EC2603A,SEHK
20707,1000274098,CIPINAN@EC2603A,SEHK
20708,1000274055,CIBAIDU@EC2604A,SEHK
20709,1000274011,CI-ACMT@EC2604A,SEHK
02130,1000059111,CN LOGISTICS,SEHK
21300,1000275910,JPBAIDU@EC2603D,SEHK
21301,1000275862,JPALIBA@EC2603G,SEHK
21302,1000275813,JPALIBA@EC2603H,SEHK
21303,1000275956,JP-ACMT@EC2604A,SEHK
21304,1000275911,JP-AIA @EC2602A,SEHK
21305,1000275863,JPALIBA@EC2603I,SEHK
21306,1000275814,JP-CMOB@EC2603A,SEHK
21307,1000275957,JPLIAUT@EC2604A,SEHK
21308,1000276019,BP-MGMC@EC2604A,SEHK
02120,133582,KN HOSPITAL,SEHK
21200,1000275617,MS-HSI @EP2603B,SEHK
21201,1000275698,MSCSA50@EC2610A,SEHK
21202,1000275740,MS-JDHI@EC2604A,SEHK
21203,1000275658,MSBYDEI@EC2602A,SEHK
21204,1000275632,MSTCTRA@EC2604A,SEHK
21206,1000275714,MSBAIDU@EC2603D,SEHK
21207,1000275755,MS-GDS @EC2604A,SEHK
21208,1000275679,UBXIAMI@EC2602D,SEHK
21209,1000275623,CITENCT@EC2603B,SEHK
02150,1000100020,NAYUKI,SEHK
21500,1000276588,DSTENCT@EP2603B,SEHK
21501,1000276750,DS-BYD @EC2603B,SEHK
21502,1000276643,DSPOMRT@EC2706A,SEHK
21504,1000276695,BI-CKA @EC2603A,SEHK
21505,1000276587,BIALIBA@EC2603I,SEHK
21506,1000276749,BIPOMRT@EC2603D,SEHK
21508,1000276641,BICSHCL@EC2607A,SEHK
21509,1000276694,BIUBTEC@EC2606A,SEHK
20600,1000273837,MSJDCOM@EC2603A,SEHK
20601,1000273948,MSTENCT@EC2707A,SEHK
20602,1000273894,MSALIBA@EC2604A,SEHK
20604,1000273785,MSCP&CC@EC2609A,SEHK
20605,1000273838,MSTENCT@EC2602B,SEHK
20606,1000273947,MSPETCH@EC2609A,SEHK
20607,1000273893,MSLENOV@EC2602A,SEHK
20609,1000273784,MS-GCL @EC2603A,SEHK
20900,1000274590,CTALIBA@EC2603D,SEHK
20902,1000274637,CTCCOAL@EC2603A,SEHK
20903,1000274829,GJALIBA@EC2603D,SEHK
20904,1000274754,HU-TRIP@EP2603A,SEHK
20907,1000274792,HUWEIMO@EC2605A,SEHK
20908,1000274869,HUPICCG@EC2601A,SEHK
20909,1000274830,HUHDLIH@EC2604B,SEHK
21003,1000275138,CI-CUNI@EC2604A,SEHK
21004,1000275061,CIPOMRT@EC2512C,SEHK
21005,1000275100,CI-CSPC@EC2606B,SEHK
21006,1000275177,CIMEITU@EC2602B,SEHK
21008,1000275140,GJALIBA@EC2611A,SEHK
21009,1000275063,GJMTUAN@EP2603C,SEHK
21400,1000276396,UBALIBA@EC2604B,SEHK
21401,1000276318,UBKUASO@EC2604B,SEHK
21402,1000276541,UB-SMIC@EC2604A,SEHK
21403,1000276240,UB-CATL@EC2604A,SEHK
21404,1000276395,UB-SMIC@EP2605A,SEHK
21405,1000276317,UBHSCEI@EP2603A,SEHK
21406,1000276539,UBHSCEI@EC2603A,SEHK
21407,1000276238,UB-GWMC@EC2604A,SEHK
21408,1000276394,UBPINAN@EC2601C,SEHK
21409,1000276315,UB-HSBC@EC2603A,SEHK
02190,1000100819,ZYLOXTB,SEHK
21900,1000279884,JPALIBA@EP2606B,SEHK
21901,1000279837,GJPOMRT@EC2602A,SEHK
21902,1000279926,GJALIBA@EC2603J,SEHK
21903,1000279789,BIALUCO@EC2609B,SEHK
21904,1000279878,BI-COVS@EC2605A,SEHK
21906,1000279833,BILAOPU@EC2602C,SEHK
21907,1000279922,BILAOPU@EC2604A,SEHK
21909,1000279796,SGXIAMI@EC2612B,SEHK
02160,1000077860,CARDIOFLOW-B,SEHK
21600,1000276929,MBASMPT@EC2604A,SEHK
21601,1000276885,CT-GEG @EC2603A,SEHK
21602,1000276830,CT-CNBM@EC2609C,SEHK
21603,1000276854,CT-CSPC@EC2606C,SEHK
21605,1000276921,CTALIBA@EC2603G,SEHK
21606,1000276897,CTALIHI@EC2605B,SEHK
21607,1000276829,CIHDLIH@EC2606A,SEHK
21608,1000276864,JPALIBA@EC2603L,SEHK
21609,1000276931,JPMTUAN@EC2602C,SEHK
02180,1000000874,MANPOWER GRC,SEHK
21801,1000277007,HUJDCOM@EC2607A,SEHK
21802,1000279568,JPSPDRG@EC2604A,SEHK
21804,1000279472,JPPOMRT@EC2604A,SEHK
21805,1000279425,JP-BYD @EC2603A,SEHK
21806,1000279511,CT-CSPC@EC2602B,SEHK
21807,1000279559,CTAKESO@EC2601B,SEHK
02170,1000075790,BASECARE-B,SEHK
21700,1000279021,HS-GDS @EC2605A,SEHK
21701,1000279076,HS-SUNY@EC2605B,SEHK
21702,1000279183,HSCLIFE@EC2604A,SEHK
21703,1000279130,HSSPDRG@EC2604B,SEHK
21704,1000279018,HSLENOV@EC2606B,SEHK
21705,1000279077,HU-GTWN@EC2610A,SEHK
21706,1000279186,HUZIJIN@EC2604A,SEHK
21707,1000279133,HUTCTRA@EC2605A,SEHK
21708,1000279022,HU-MTRC@EC2612A,SEHK
22004,1000280242,HU-WYNN@EC2612A,SEHK
22005,1000280139,HUCKINF@EC2610A,SEHK
22006,1000280208,HU-ZLAB@EC2605A,SEHK
22007,1000280167,CTALIBA@EC2608A,SEHK
22008,1000280236,CT-CATL@EP2605A,SEHK
22009,1000280132,CI-ZTE @EC2611A,SEHK
02270,1000127398,DESUN SERVICES,SEHK
22700,1000282729,CTKUASO@EC2606B,SEHK
22703,1000282690,GJXIAMI@EC2605B,SEHK
22704,1000282826,GJ-BYD @EC2606A,SEHK
22706,1000282780,GJLIAUT@EC2607A,SEHK
22707,1000282732,GJPOMRT@EC2604B,SEHK
22709,1000282682,BIXIAMI@EC2606C,SEHK
02210,1000121200,BEIJING JIAYE,SEHK
22100,1000280576,BPXIAMI@EP2604A,SEHK
22101,1000280536,BP-BYD @EP2603A,SEHK
22102,1000280459,BP-BYD @EC2604B,SEHK
22103,1000280498,BP-HKEX@EC2604B,SEHK
22104,1000280575,BPLAOPU@EC2604B,SEHK
22105,1000280540,HSLAOPU@EC2605A,SEHK
22106,1000280461,HS-BYD @EC2603C,SEHK
22107,1000280503,HS-HKEX@EC2604B,SEHK
22108,1000280580,JPLAOPU@EC2605A,SEHK
22400,1000281560,HUYKENR@EC2612A,SEHK
22401,1000281609,HUCTGDF@EC2610A,SEHK
22402,1000281658,HUSTANC@EC2611A,SEHK
22403,1000281710,HU-WUXI@EC2611A,SEHK
22404,1000281561,HUBYDEI@EC2605A,SEHK
22405,1000281610,HUCSOFT@EC2612A,SEHK
22406,1000281659,HU-AIA @EC2604A,SEHK
22407,1000281712,JPXIAMI@EP2604A,SEHK
22408,1000281559,HSCSHEN@EC2605A,SEHK
22409,1000281608,HS-BYD @EP2608A,SEHK
22900,1000283372,UBBAIDU@EC2604B,SEHK
22901,1000283414,UB-NIO @EC2607A,SEHK
22903,1000283457,UBJDCOM@EC2606A,SEHK
22904,1000283500,UB-ICBC@EC2605A,SEHK
22905,1000283371,UB-AIA @EC2612A,SEHK
22906,1000283411,MB-MNSO@EC2704A,SEHK
22907,1000283447,CTALUCO@EC2607A,SEHK
22908,1000283491,CTHUAHO@EC2608A,SEHK
22909,1000283359,BPGANFE@EC2612A,SEHK
02250,1000132390,B.DUCK SEMK,SEHK
22500,1000281927,CI-TMEG@EC2607A,SEHK
22501,1000282019,CIALIBA@EP2609A,SEHK
22502,1000282064,CIHZROB@EC2605A,SEHK
22503,1000281973,CIZJSHI@EC2610A,SEHK
22504,1000281928,CIHRPHA@EC2610A,SEHK
22505,1000282020,CICLIFE@EC2605A,SEHK
22506,1000282063,BPALIBA@EC2603G,SEHK
22507,1000281980,SGSDGLD@EC2603A,SEHK
22508,1000281934,SG-CKA @EC2608A,SEHK
02310,6307,TIMES UNI GP,SEHK
02260,1000132291,VANOV HOLDINGS,SEHK
22600,1000282597,SGXPENG@EC2608A,SEHK
22601,1000282476,HS-HSI @EC2602B,SEHK
22602,1000282647,HS-BOCL@EC2604A,SEHK
22603,1000282544,MB-MCC @EC2605A,SEHK
22604,1000282593,MBLENOV@EP2603A,SEHK
22605,1000282485,MBCTGDF@EC2605A,SEHK
22606,1000282651,MB-WXAT@EC2606A,SEHK
22607,1000282545,MBGFSEC@EC2608A,SEHK
22608,1000282594,MB-BOCL@EC2610A,SEHK
22200,1000280832,HU-CHQG@EC2605A,SEHK
22201,1000280871,HULAOPU@EP2606A,SEHK
22202,1000280756,HUANTAS@EC2612A,SEHK
22204,1000280795,JP-BYD @EP2608A,SEHK
22205,1000280833,JP-GWMC@EC2607A,SEHK
22206,1000280872,JP-LEAP@EC2609A,SEHK
22207,1000280757,JPLININ@EC2605B,SEHK
22208,1000280796,JP-CHQG@EC2605A,SEHK
22209,1000280834,JPCSHEN@EC2605A,SEHK
02280,112821,HC GROUP,SEHK
22800,1000282963,SG-CHQG@EC2606A,SEHK
22801,1000283006,SGMEITU@EC2605A,SEHK
22802,1000282878,SG-AGBK@EC2608A,SEHK
22803,1000282920,SGHSTEC@EC2605A,SEHK
22804,1000283067,DSTENCT@EC2607B,SEHK
22806,1000283293,DS-HKEX@EC2706A,SEHK
22807,1000283215,DSALIBA@EC2604A,SEHK
22808,1000283146,JPKUASO@EC2606B,SEHK
22809,1000283072,JP-BYD @EC2606A,SEHK
02230,223091,MEDIALINK GROUP,SEHK
22300,1000281133,HUALIBA@EP2606A,SEHK
22301,1000281188,HUALIBA@EC2603E,SEHK
22302,1000281297,HU-ZTO @EC2612A,SEHK
22303,1000281243,HUASMPT@EC2609A,SEHK
22304,1000281131,HS-WPC @EC2605A,SEHK
22305,1000281180,BI-JDL @EC2606A,SEHK
22306,1000281302,SGCNOOC@EP2612A,SEHK
22307,1000281247,SGPOMRT@EC2604A,SEHK
22308,1000281136,SGCSHEN@EC2607A,SEHK
02330,4491,CHINA UPTOWN,SEHK
23301,1000277093,CTAMCS3@EC2603A,SEHK
02360,210764,BEST MART 360,SEHK
02350,1000166522,MTT GROUP,SEHK
23503,1000277001,CT-HKEX@EC2601B,SEHK
02320,6555,HOP FUNG GROUP,SEHK
02340,6594,ISP HOLDINGS,SEHK
23409,1000216394,MBCSAIR@EC2601A,SEHK
02370,1000146918,REDCO HEALTHY,SEHK
02390,1000149462,ZHIHU-W,SEHK
02380,8048,CHINA POWER,SEHK
02410,1000229320,TYK MEDICINES-B,SEHK
02460,1000237839,CR BEVERAGE,SEHK
02440,1000177044,MEMESTRATEGY,SEHK
02490,1000202951,LC LOGISTICS,SEHK
24900,1000222547,UB-JDHI@EC2512A,SEHK
02420,1000172163,ZIBUYU,SEHK
02520,1000207146,SHANXI INSTALL,SEHK
02540,1000216884,LESI GROUP,SEHK
24705,1000221751,JP-JDHI@EC2512A,SEHK
02530,1000243890,NUMANS,SEHK
25307,1000224179,MBZIJIN@EC2512A,SEHK
02480,1000190423,LUZHU BIOTECH-B,SEHK
02510,1000238998,TS LINES,SEHK
02450,1000179688,HUAIBEI GD CO,SEHK
24504,1000220988,MS-AIA @EC2603A,SEHK
02570,1000241256,REFIRE,SEHK
02550,1000224678,EASOU TECH,SEHK
25508,1000224923,JPEBENV@EC2512A,SEHK
02560,1000243258,CONCH MAT TECH,SEHK
02610,1000253127,NANSHAN AL INTL,SEHK
26409,1000228671,SGYKENR@EC2512A,SEHK
02590,1000264809,GEEKPLUS-W,SEHK
02580,1000269492,AUX ELECTRIC,SEHK
25809,1000226173,JP-HKEX@EC2512A,SEHK
02660,220669,ZENGAME,SEHK
26602,1000229377,JP-AAC @EC2512A,SEHK
26607,1000229400,UB-CMOB@EC2512A,SEHK
02670,1000276796,YUNJI,SEHK
26705,1000277137,BIBAIDU@EC2604A,SEHK
02650,1000275396,ZHIDA TECH,SEHK
26509,1000229081,UB-CTFJ@EC2601A,SEHK
02630,1000279595,VIGONVITA-B,SEHK
26902,1000277196,MBZCRRC@EC2604A,SEHK
02680,197952,INNOVAX HLDGS,SEHK
27101,1000277287,CI-HSBC@EC2607A,SEHK
27400,1000232672,MB-WPC @EC2602A,SEHK
27402,1000232662,MB-CLPG@EC2602A,SEHK
27303,1000232342,JP-ICBC@EC2512A,SEHK
27701,1000234278,UBCSOFT@EC2512A,SEHK
27201,1000231895,HSBYDEI@EC2612A,SEHK
27205,1000231898,UBTENCT@EC2812A,SEHK
27904,1000235318,JPALIBA@EP2512A,SEHK
27800,1000234879,BP-CMOB@EC2604A,SEHK
27801,1000234889,BP-CMOB@EC2601B,SEHK
27803,1000234900,BPXIAMI@EC2604A,SEHK
27809,1000234883,BP-HKEX@EC2601B,SEHK
27604,1000233898,HSCSOFT@EC2512A,SEHK
02820,1000003953,GX CN BIOTECH,SEHK
28206,1000277366,MS-CATL@EC2603B,SEHK
02840,25336,SPDR GOLD TRT,SEHK
02810,193457,PREMIAEMASEAN,SEHK
02830,1000206607,CSOP SAUDI,SEHK
28301,1000236958,MB-HKEX@EC2606A,SEHK
28600,1000277452,HUBOCOM@EC2609A,SEHK
28905,1000277565,JPXIAMI@EC2608C,SEHK
28509,1000277371,UBTENCT@EC2604B,SEHK
02880,11146,LIAONING PORT,SEHK
28801,1000277448,BPZIJIN@EC2605A,SEHK
28804,1000277334,BP-SMIC@EC2604B,SEHK
28806,1000239261,MB-GCL @EC2609A,SEHK
28809,1000277502,BP-GEG @EC2604B,SEHK
29102,1000277639,HUCNOOC@EC2611A,SEHK
29109,1000241449,BI-AAC @EC2512A,SEHK
29706,1000243917,CTSPDRG@EC2603A,SEHK
29501,1000277659,HS-AIA @EC2604A,SEHK
29600,1000277658,HSALIBA@EC2609A,SEHK
29601,1000277582,HSXIAMI@EC2608B,SEHK
29603,1000278015,MBPOMRT@EC2604A,SEHK
29605,1000277890,MB-GEG @EC2605A,SEHK
29300,1000277580,CT-LINK@EC2604A,SEHK
29400,1000277804,CIJIANC@EC2705A,SEHK
29402,1000242828,MSCLIFE@EP2512A,SEHK
29406,1000277729,CIXIAMI@EC2609B,SEHK
29806,1000244165,BIKUASO@EC2607A,SEHK
29905,1000244450,CI-CCB @EC2605A,SEHK
29907,1000244409,CICPAIR@EC2512A,SEHK
29908,1000278071,BP-GWMC@EC2607A,SEHK
03020,26651,X TRMSCIUSA,SEHK
03070,71864,PING AN HKDIV,SEHK
03010,31859,ISHARES AXJ,SEHK
03050,1000085410,GX CN GL LEADER,SEHK
03040,88917,GX MSCI CHINA,SEHK
03110,88918,GX HS HIGH DIV,SEHK
03130,1000060387,HS CSI300,SEHK
03160,136300,CAM JAPAN HDG,SEHK
03150,1000205721,GX JP GL LEADER,SEHK
03190,1000157990,FB SSH HIGH DIV,SEHK
03320,146717,CHINARES PHARMA,SEHK
03330,10418,LINGBAO GOLD,SEHK
03390,1000033504,TYCOON GROUP,SEHK
03360,60838,FE HORIZON,SEHK
03430,1000266361,MBC BTC,SEHK
03440,1000241858,GX 0-3M UST,SEHK
03410,1000226402,HS JAPAN TPX100,SEHK
03450,1000227231,GX 3-5Y UST,SEHK
03380,97208,LOGAN GROUP,SEHK
03420,1000275596,A VP RMB MM,SEHK
03460,1000278513,CAM SOL,SEHK
03470,1000252970,GX GREATERCHINA,SEHK
03480,1000275598,A VP USD MM,SEHK
03650,1000195762,KEEP,SEHK
03690,198419,MEITUAN-W,SEHK
03680,1000016740,RUIHE DATA,SEHK
03750,1000259940,CATL,SEHK
03830,162852,KIDDIELAND,SEHK
03860,1000017127,EPS HEALTH TECH,SEHK
03880,1000262701,MEDTIDE,SEHK
40200,1000036443,PETRONAS N3004,SEHK
40201,1000036444,PETRONAS N5004,SEHK
40202,1000036445,PETRONAS N6004,SEHK
40204,1000036315,SUN EXP N3004,SEHK
40209,1000037228,XIAOMI BT N3004,SEHK
04030,78138,EFN 0.80 2708,SEHK
40307,1000212662,AIR AUTH N2707,SEHK
40102,1000018259,WYNN MAC N2912,SEHK
40104,1000018766,TJ SCIM B2612,SEHK
40105,1000018767,TJ SCIM B2912,SEHK
40106,1000018768,TJ SCIM B3912,SEHK
03990,200464,MIDEA REAL EST,SEHK
40700,1000098707,AAC N3106,SEHK
40704,1000098890,SFG INTL B2606,SEHK
40706,1000098891,CHALCO CH B2606,SEHK
40402,1000059566,CCBL1CORP N3009,SEHK
40404,1000059855,CFAMC IV N3009,SEHK
40500,1000069250,AIR AUTH SPCSA,SEHK
40501,1000069251,AIR AUTH SPCSB,SEHK
40503,1000069253,CHGHK TM GPSB,SEHK
40504,1000069427,NWD FIN GSPCSC,SEHK
40508,1000069738,LOGAN GRP N2612,SEHK
40603,1000084960,CDBL FND2 N2603,SEHK
40604,1000085200,CAPCO FC N3103,SEHK
40605,1000085413,GUOTAI JA N2603,SEHK
40609,1000085902,HLP FIN N2703,SEHK
40807,1000111646,SX CD B2608,SEHK
40809,1000111648,YLDKING N2608,SEHK
40900,1000122584,HCG N2610,SEHK
40903,1000123162,DAHSING B N3111,SEHK
40905,1000123164,ICBCIL FN N2611,SEHK
40908,1000123797,YCIC IHK N2611,SEHK
04230,135848,HKGB 1.68 2601,SEHK
04290,1000251003,HKGB 3.99 4503,SEHK
04260,1000181812,HKGB GREEN 2801,SEHK
04280,1000228874,HKGB GR 2707,SEHK
04270,1000195277,HKGB GREEN 2706,SEHK
04250,1000126653,HKGB GREEN 4111,SEHK
04320,1000134959,AIR AUTH N6201,SEHK
04310,1000213508,CICCMTN N2701B,SEHK
04530,1000217413,HKMC N3402,SEHK
04580,80969,CHINA OVS N4211,SEHK
49602,1000256591,UB#DJIA RC2512B,SEHK
49603,1000256658,UB#DJIA RC2512C,SEHK
49604,1000256723,UB#DJIA RC2512D,SEHK
49605,1000256789,UB#DJIA RC2512E,SEHK
49606,1000256592,UB#DJIA RC2512F,SEHK
49701,1000261147,SG#DJIA RC2512L,SEHK
49702,1000261071,SG#NQ100RC2512L,SEHK
49703,1000261173,BP#NQ100RC2512F,SEHK
49800,1000270873,HS#NQ100RC2603A,SEHK
49801,1000273433,SG#DJIA RP2812J,SEHK
49802,1000273340,SG#DJIA RP2812K,SEHK
49803,1000273387,SG#DJIA RP2812L,SEHK
49804,1000273481,SG#NQ100RP2812W,SEHK
49805,1000273434,SG#NQ100RP2812X,SEHK
49807,1000273612,JP#DJIA RP2812M,SEHK
49808,1000273552,JP#NQ100RC2603A,SEHK
49809,1000273739,JP#DJIA RP2812N,SEHK
49900,1000282804,SG#DJIA RP2812S,SEHK
49901,1000282758,SG#NQ100RP28129,SEHK
49902,1000282711,SG#S&P  RP2812P,SEHK
49903,1000282666,MS#DJIA RP2812A,SEHK
49905,1000282717,MS#NQ100RP2812A,SEHK
49907,1000283207,UB#NQ100RP2812R,SEHK
49908,1000283133,UB#NQ100RP2812S,SEHK
49909,1000238853,UB#DJIA RP2612J,SEHK
50103,1000233005,JP#HSI  RC2709C,SEHK
50106,1000233033,CT#HSI  RC2709C,SEHK
50109,1000216700,UB#HSI  RC2609G,SEHK
50205,1000233146,UB#HSI  RC2707R,SEHK
50206,1000216822,SG#HSI  RC2609E,SEHK
50300,1000233256,GJ#HSI  RC25115,SEHK
50400,1000233312,SG#HSI  RC2707E,SEHK
50401,1000233307,SG#HSI  RC2709D,SEHK
50402,1000233325,SG#HSI  RC27088,SEHK
50403,1000233319,SG#HSI  RC27089,SEHK
50404,1000233313,SG#HSI  RC2708C,SEHK
50405,1000233308,SG#HSI  RC2708D,SEHK
05150,1000230531,YCHITEC B2708,SEHK
05080,1000227234,CGWIH VI UGPS,SEHK
50802,1000233653,BP#PINANRC2706C,SEHK
50805,1000233634,BP#JDCOMRC2704H,SEHK
50609,1000233485,HS#HSI  RC2709B,SEHK
05140,1000229771,BOCOM N2608B,SEHK
05050,1000227232,FWDGHL SDCS3107,SEHK
50503,1000233421,SG#HSI  RC2709F,SEHK
50504,1000233470,SG#HSI  RC2708H,SEHK
50505,1000233398,SG#HSCEIRC2709A,SEHK
50702,1000233548,UB#HSI  RC27085,SEHK
50706,1000233600,UB#HSCEIRC2709A,SEHK
05090,1000227967,CM BANK N2707,SEHK
50907,1000233786,CT#HKEX RC2610A,SEHK
05170,1000231497,URA N2908,SEHK
05180,1000231844,JZ UDH B2708,SEHK
51602,1000234452,UB#HKEX RC2610E,SEHK
05190,1000150542,CNCB INTL UCS D,SEHK
05220,1000234471,AIA GRP SDS3503,SEHK
05230,1000234473,MEITUAN N2804,SEHK
05250,1000238432,HKMC N2910,SEHK
05270,1000239358,HZMGS HT B2710,SEHK
05280,163954,WYNN MAC N2710,SEHK
52809,1000235414,BP#JDCOMRP2703I,SEHK
53200,1000281337,SG#SMIC RP2812P,SEHK
53203,1000281436,SG#CLIFERC2612A,SEHK
53206,1000247247,UB#BAIDURP2712E,SEHK
53604,1000276566,SG#WUXI RP2812I,SEHK
53608,1000271480,GJ#HSI  RC2807J,SEHK
05340,1000242315,QZ QT B2712,SEHK
05310,148490,SKYFAME B2609,SEHK
53101,1000259612,JP#AIA  RC2710E,SEHK
53800,1000281564,JP#XPENGRP2805C,SEHK
53804,1000276546,CT#HSI  RP2802A,SEHK
53809,1000276246,CT#HSI  RP28042,SEHK
53701,1000281718,UB#GJINTRP2706A,SEHK
53704,1000271602,JP#JDCOMRC2612B,SEHK
53705,1000259799,HS#AIA  RC2710A,SEHK
53706,1000259739,HS#CLIFERC2710A,SEHK
53300,1000259785,SG#HSI  RC27122,SEHK
53303,1000259813,SG#HSI  RC2711C,SEHK
53304,1000276207,SG#HSI  RP28035,SEHK
53503,1000281645,SG#CLIFERC2612D,SEHK
54300,1000236317,BP#HKEX RP2707I,SEHK
54301,1000281736,BP#HSI  RP2811W,SEHK
54305,1000281744,BP#PINANRP2605A,SEHK
54306,1000271691,SG#HSI  RC2808J,SEHK
54307,1000281834,BP#ALIBARP2805M,SEHK
54309,1000271659,SG#TRIP RP2812B,SEHK
05450,1000251377,QDJZ UDI B2803,SEHK
54500,1000281967,JP#HSI  RP2810K,SEHK
54503,1000260040,UB#CLIFERC2808D,SEHK
54504,1000236407,SG#ICBC RC2710A,SEHK
54506,1000264705,HS#KUASORC2512I,SEHK
54507,1000264789,HS#HKEX RC2711G,SEHK
54508,1000276484,CI#HSI  RP2809B,SEHK
05390,1000245387,CZ INTL B2801,SEHK
53907,1000281673,HS#HSI  RP2804Z,SEHK
53908,1000259928,BI#HSI  RC2712V,SEHK
53909,1000271565,BP#HSI  RC2809W,SEHK
54200,1000271544,SG#JDCOMRC2611B,SEHK
54204,1000236170,HS#CCB  RC2608A,SEHK
54205,1000281729,UB#HSI  RP2804F,SEHK
54206,1000276432,UB#SMIC RP2703G,SEHK
54208,1000259921,JP#HSI  RC2709R,SEHK
54209,1000271545,SG#HSI  RC28089,SEHK
05410,1000246050,LT OVS B2801,SEHK
54101,1000259917,CT#HSI  RC2709Y,SEHK
54102,1000281876,BI#HSI  RP2804B,SEHK
54105,1000271477,CT#HSI  RC2807U,SEHK
05440,1000164729,LENOVO B2908,SEHK
54400,1000281889,JP#HSI  RP2809R,SEHK
54403,1000271772,JP#TRIP RP2708D,SEHK
54404,1000276482,CI#HSI  RP2805V,SEHK
54405,1000276182,CI#HSI  RP2808F,SEHK
54407,1000276338,CI#HSI  RP2808G,SEHK
54408,1000271673,JP#MTUANRC2602R,SEHK
54409,1000281800,JP#SENTMRC2606F,SEHK
05470,1000253129,FJ SHISHI B2803,SEHK
54700,1000282041,HS#AIA  RP2812A,SEHK
54703,1000276516,BP#HSI  RP2804V,SEHK
54704,1000271876,HS#BYD  RC2712A,SEHK
54707,1000271819,HS#ALIBARC2604D,SEHK
54709,1000271991,HS#HSI  RC2807E,SEHK
55009,1000237159,SG#ALIBARC2607D,SEHK
